Fed ID,District Code,CDS Code,County Name,District Type,Grade Low,Grade High,Grade Low Census,Grade High Census,Assistance Status,Locale,Enroll Total,Enroll Charter,Enroll Non Charter,African American,African American (%),American Indian,American Indian (%),Asian,Asian (%),Filipino,Filipino (%),Hispanic,Hispanic (%),Pacific Islander,Pacific Islander (%),White,White (%),Two or More Races,Two or More Races (%),Not Reported,Not Reported (%),English Learner,English Learner (%),Foster,Foster (%),Homeless,Homeless (%),Migrant,Migrant (%),Students with Disabilities,Students with Disabilities (%),Socioeconomically Disadvantaged,Socioeconomically Disadvantaged (%),District Label,District Name,EDP 365,Expense ADA,Expense per ADA,LEA Type,Decimal Difference
619260.0,67090,33670900000000.0,Riverside,Unified,KG,12,KG,12,Differentiated Assistance,Suburban,18015.0,0.0,18015.0,377.0,2.1,37.0,0.2,326.0,1.8,120.0,0.7,15509.0,86.1,37.0,0.2,1247.0,6.9,132.0,0.7,230.0,1.3,5411.0,30.0,110.0,0.6,106.0,0.6,0.0,0.0,2266.0,12.6,14212.0,78.9,Jurupa Unified (Riverside),Jurupa Unified,361670517.67,16615.48,21767.08,Unified,0.0842298868284275
624540.0,67116,33671160000000.0,Riverside,Elementary,KG,12,KG,8,Differentiated Assistance,Suburban,13831.0,1636.0,12195.0,756.0,5.5,26.0,0.2,298.0,2.2,526.0,3.8,7053.0,51.0,63.0,0.5,3333.0,24.1,877.0,6.3,899.0,6.5,965.0,7.0,94.0,0.7,260.0,1.9,0.0,0.0,1980.0,14.3,8397.0,60.7,Menifee Union (Riverside),Menifee Union Elementary,182708743.84,11519.72,15860.52,Elementary,0.20063682103384464
625800.0,67124,33671240000000.0,Riverside,Unified,KG,12,KG,12,General Assistance,Suburban,31344.0,0.0,31344.0,3647.0,11.6,59.0,0.2,624.0,2.0,335.0,1.1,23566.0,75.2,197.0,0.6,1729.0,5.5,812.0,2.6,375.0,1.2,5968.0,19.0,303.0,1.0,738.0,2.4,0.0,0.0,4757.0,15.2,27269.0,87.0,Moreno Valley Unified (Riverside),Moreno Valley Unified,597765191.96,28788.24,20764.21,Unified,0.0887779176497069
627780.0,67157,33671570000000.0,Riverside,Elementary,KG,12,KG,8,Differentiated Assistance,Rural,2142.0,675.0,1467.0,18.0,0.8,1.0,0.0,9.0,0.4,6.0,0.3,1830.0,85.4,7.0,0.3,212.0,9.9,42.0,2.0,17.0,0.8,508.0,23.7,12.0,0.6,125.0,5.8,0.0,0.0,241.0,11.3,1873.0,87.4,Nuview Union (Riverside),Nuview Union Elementary,29169845.82,1383.62,21082.27,Elementary,0.5481129211777801
629550.0,67173,33671730000000.0,Riverside,Unified,KG,12,KG,12,Differentiated Assistance,Suburban,20416.0,850.0,19566.0,776.0,3.8,75.0,0.4,160.0,0.8,348.0,1.7,16721.0,81.9,32.0,0.2,1732.0,8.5,572.0,2.8,0.0,0.0,5757.0,28.2,203.0,1.0,2084.0,10.2,22.0,0.1,2560.0,12.5,19373.0,94.9,Palm Springs Unified (Riverside),Palm Springs Unified,420475035.39,17594.83,23897.65,Unified,0.16034085012472402
629640.0,67181,33671810000000.0,Riverside,Unified,KG,12,KG,12,Differentiated Assistance,Town,3787.0,1081.0,2706.0,431.0,11.4,16.0,0.4,69.0,1.8,11.0,0.3,2274.0,60.0,7.0,0.2,815.0,21.5,113.0,3.0,51.0,1.3,301.0,7.9,59.0,1.6,131.0,3.5,19.0,0.5,460.0,12.1,2846.0,75.2,Palo Verde Unified (Riverside),Palo Verde Unified,51461816.81,2381.13,21612.35,Unified,0.5904213545669492
630180.0,67199,33671990000000.0,Riverside,Elementary,KG,8,KG,6,Differentiated Assistance,Suburban,5538.0,938.0,4600.0,319.0,5.8,12.0,0.2,30.0,0.5,14.0,0.3,4890.0,88.3,6.0,0.1,130.0,2.3,45.0,0.8,92.0,1.7,2453.0,44.3,54.0,1.0,99.0,1.8,0.0,0.0,565.0,10.2,4755.0,85.9,Perris Elementary (Riverside),Perris Elementary,84697512.81,4231.67,20015.15,Elementary,0.3087031833767756
630210.0,67207,33672070000000.0,Riverside,High,05,12,07,12,Differentiated Assistance,Rural,11973.0,1044.0,10929.0,764.0,6.4,25.0,0.2,170.0,1.4,317.0,2.6,8457.0,70.6,30.0,0.3,1592.0,13.3,545.0,4.6,73.0,0.6,1721.0,14.4,78.0,0.7,512.0,4.3,0.0,0.0,1852.0,15.5,8952.0,74.8,Perris Union High (Riverside),Perris Union High,199847497.69,9598.67,20820.33,High School,0.24736031137647194
633150.0,67215,33672150000000.0,Riverside,Unified,KG,12,KG,12,Differentiated Assistance,City,39505.0,650.0,38855.0,2344.0,5.9,105.0,0.3,1521.0,3.9,436.0,1.1,27144.0,68.7,123.0,0.3,6351.0,16.1,816.0,2.1,665.0,1.7,6796.0,17.2,193.0,0.5,1698.0,4.3,0.0,0.0,5262.0,13.3,19283.0,48.8,Riverside Unified (Riverside),Riverside Unified,685120912.37,36262.71,18893.26,Unified,0.0894111333653773
633390.0,67231,33672310000000.0,Riverside,Elementary,KG,8,KG,8,Differentiated Assistance,Suburban,4617.0,0.0,4617.0,261.0,5.7,15.0,0.3,70.0,1.5,105.0,2.3,3334.0,72.2,13.0,0.3,662.0,14.3,156.0,3.4,1.0,0.0,755.0,16.4,42.0,0.9,184.0,4.0,0.0,0.0,649.0,14.1,3544.0,76.8,Romoland Elementary (Riverside),Romoland Elementary,70770965.95,4355.69,16247.93,Elementary,0.05999279103884813
634440.0,67249,33672490000000.0,Riverside,Unified,KG,12,KG,12,Differentiated Assistance,Suburban,11970.0,1569.0,10401.0,917.0,7.7,168.0,1.4,96.0,0.8,90.0,0.8,9207.0,76.9,54.0,0.5,1080.0,9.0,305.0,2.5,53.0,0.4,1958.0,16.4,109.0,0.9,168.0,1.4,0.0,0.0,1773.0,14.8,8977.0,75.0,San Jacinto Unified (Riverside),San Jacinto Unified,199757697.33,9490.52,21048.13,Unified,0.26125860332205186
609070.0,73676,33736760000000.0,Riverside,Unified,KG,12,KG,12,Differentiated Assistance,Rural,16276.0,230.0,16046.0,31.0,0.2,58.0,0.4,17.0,0.1,5.0,0.0,15930.0,97.9,1.0,0.0,144.0,0.9,29.0,0.2,61.0,0.4,6899.0,42.4,85.0,0.5,215.0,1.3,1343.0,8.3,2095.0,12.9,15160.0,93.1,Coachella Valley Unified (Riverside),Coachella Valley Unified,361323668.07,14483.83,24946.69,Unified,0.12373591791673888
600027.0,75176,33751760000000.0,Riverside,Unified,KG,12,KG,12,Differentiated Assistance,Suburban,21257.0,488.0,20769.0,943.0,4.4,39.0,0.2,365.0,1.7,344.0,1.6,14199.0,66.8,65.0,0.3,4262.0,20.0,913.0,4.3,127.0,0.6,2519.0,11.9,159.0,0.7,1760.0,8.3,0.0,0.0,3177.0,14.9,15148.0,71.3,Lake Elsinore Unified (Riverside),Lake Elsinore Unified,338170794.38,19118.05,17688.56,Unified,0.1118811803505065
600028.0,75192,33751920000000.0,Riverside,Unified,KG,12,KG,12,Differentiated Assistance,City,28094.0,1603.0,26491.0,982.0,3.5,161.0,0.6,1745.0,6.2,1340.0,4.8,10515.0,37.4,80.0,0.3,10421.0,37.1,2815.0,10.0,35.0,0.1,1527.0,5.4,80.0,0.3,183.0,0.7,0.0,0.0,4376.0,15.6,10399.0,37.0,Temecula Valley Unified (Riverside),Temecula Valley Unified,396380779.6,24748.52,16016.34,Unified,0.13517899252157298
600029.0,75200,33752000000000.0,Riverside,Unified,KG,12,KG,12,General Assistance,Suburban,22317.0,0.0,22317.0,1164.0,5.2,59.0,0.3,883.0,4.0,820.0,3.7,9546.0,42.8,125.0,0.6,7452.0,33.4,1896.0,8.5,372.0,1.7,1179.0,5.3,105.0,0.5,230.0,1.0,0.0,0.0,4161.0,18.6,11776.0,52.8,Murrieta Valley Unified (Riverside),Murrieta Valley Unified,330360760.81,20805.07,15878.86,Unified,0.07267122869569774
691135.0,75242,33752420000000.0,Riverside,Unified,KG,12,KG,12,Differentiated Assistance,Suburban,19361.0,0.0,19361.0,2079.0,10.7,46.0,0.2,297.0,1.5,204.0,1.1,15511.0,80.1,44.0,0.2,681.0,3.5,366.0,1.9,133.0,0.7,4125.0,21.3,192.0,1.0,699.0,3.6,0.0,0.0,2506.0,12.9,16927.0,87.4,Val Verde Unified (Riverside),Val Verde Unified,375551141.17,17924.61,20951.71,Unified,0.08013507685801807
603060.0,67280,34672800000000.0,Sacramento,Elementary,KG,8,KG,8,General Assistance,Rural,501.0,0.0,501.0,4.0,0.8,1.0,0.2,13.0,2.6,0.0,0.0,204.0,40.7,0.0,0.0,231.0,46.1,32.0,6.4,16.0,3.2,50.0,10.0,0.0,0.0,2.0,0.4,2.0,0.4,68.0,13.6,161.0,32.1,Arcohe Union Elementary (Sacramento),Arcohe Union Elementary,8003525.12,548.0,14604.97,Elementary,0.08576642335766424
612330.0,67314,34673140000000.0,Sacramento,Unified,KG,12,KG,12,General Assistance,Suburban,63518.0,1201.0,62317.0,6359.0,10.0,226.0,0.4,18780.0,29.6,3608.0,5.7,17732.0,27.9,1165.0,1.8,9658.0,15.2,5963.0,9.4,27.0,0.0,10539.0,16.6,192.0,0.3,1057.0,1.7,124.0,0.2,8907.0,14.0,33467.0,52.7,Elk Grove Unified (Sacramento),Elk Grove Unified,1036931677.78,58468.06,17735.01,Unified,0.0863709177284145
612600.0,67322,34673220000000.0,Sacramento,Elementary,KG,8,KG,8,General Assistance,Suburban,223.0,0.0,223.0,2.0,0.9,0.0,0.0,12.0,5.4,1.0,0.4,95.0,42.6,0.0,0.0,102.0,45.7,11.0,4.9,0.0,0.0,41.0,18.4,0.0,0.0,20.0,9.0,0.0,0.0,16.0,7.2,146.0,65.5,Elverta Joint Elementary (Sacramento),Elverta Joint Elementary,3730159.38,205.4,18160.46,Elementary,0.08568646543330084
613890.0,67330,34673300000000.0,Sacramento,Unified,KG,12,KG,12,Differentiated Assistance,City,21075.0,247.0,20828.0,923.0,4.4,59.0,0.3,4461.0,21.2,522.0,2.5,4864.0,23.1,137.0,0.7,7717.0,36.6,2359.0,11.2,33.0,0.2,2829.0,13.4,40.0,0.2,552.0,2.6,0.0,0.0,2728.0,12.9,7700.0,36.5,Folsom-Cordova Unified (Sacramento),Folsom-Cordova Unified,315721960.61,19897.96,15867.05,Unified,0.0591538027013825
614790.0,67348,34673480000000.0,Sacramento,Elementary,KG,8,KG,8,General Assistance,Town,3382.0,0.0,3382.0,30.0,0.9,11.0,0.3,123.0,3.6,46.0,1.4,2069.0,61.2,14.0,0.4,963.0,28.5,114.0,3.4,12.0,0.4,648.0,19.2,5.0,0.1,172.0,5.1,189.0,5.6,586.0,17.3,2116.0,62.6,Galt Joint Union Elementary (Sacramento),Galt Joint Union Elementary,54206018.4,3208.34,16895.35,Elementary,0.05412767973469141
614820.0,67355,34673550000000.0,Sacramento,High,09,12,09,12,General Assistance,Town,1978.0,0.0,1978.0,16.0,0.8,0.0,0.0,44.0,2.2,12.0,0.6,1223.0,61.8,6.0,0.3,545.0,27.6,93.0,4.7,39.0,2.0,180.0,9.1,3.0,0.2,80.0,4.0,127.0,6.4,278.0,14.1,1119.0,56.6,Galt Joint Union High (Sacramento),Galt Joint Union High,33706950.41,1815.12,18570.09,High School,0.08973511393186132
633110.0,67413,34674130000000.0,Sacramento,Unified,KG,12,KG,12,Differentiated Assistance,Town,2107.0,354.0,1753.0,46.0,2.2,12.0,0.6,13.0,0.6,24.0,1.1,1194.0,56.7,12.0,0.6,659.0,31.3,140.0,6.6,7.0,0.3,414.0,19.6,5.0,0.2,97.0,4.6,251.0,11.9,264.0,12.5,1478.0,70.1,River Delta Joint Unified (Sacramento),River Delta Joint Unified,33694149.59,1584.55,21264.18,Unified,0.3297150610583447
633240.0,67421,34674210000000.0,Sacramento,Elementary,KG,12,KG,6,Differentiated Assistance,City,2585.0,666.0,1919.0,389.0,15.0,17.0,0.7,378.0,14.6,25.0,1.0,1349.0,52.2,46.0,1.8,312.0,12.1,62.0,2.4,7.0,0.3,891.0,34.5,21.0,0.8,364.0,14.1,0.0,0.0,380.0,14.7,2263.0,87.5,Robla Elementary (Sacramento),Robla Elementary,34832303.96,1791.71,19440.82,Elementary,0.4427558031154595
633840.0,67439,34674390000000.0,Sacramento,Unified,KG,12,KG,12,Differentiated Assistance,City,42554.0,5792.0,36762.0,5398.0,12.7,220.0,0.5,7215.0,17.0,560.0,1.3,17794.0,41.8,892.0,2.1,6953.0,16.3,3393.0,8.0,129.0,0.3,8393.0,19.7,141.0,0.3,981.0,2.3,218.0,0.5,6783.0,15.9,29984.0,70.5,Sacramento City Unified (Sacramento),Sacramento City Unified,767893393.17,33583.79,22865.0,Unified,0.2670993952737317
634620.0,67447,34674470000000.0,Sacramento,Unified,KG,12,KG,12,General Assistance,Suburban,49857.0,11646.0,38211.0,3368.0,6.8,258.0,0.5,4752.0,9.5,479.0,1.0,13215.0,26.5,316.0,0.6,23042.0,46.2,4115.0,8.3,312.0,0.6,8765.0,17.6,147.0,0.3,1495.0,3.0,3.0,0.0,6937.0,13.9,27462.0,55.1,San Juan Unified (Sacramento),San Juan Unified,611313936.94,35298.61,17318.36,Unified,0.41243522053701265
607900.0,73973,34739730000000.0,Sacramento,Unified,KG,12,KG,12,Differentiated Assistance,Suburban,4439.0,0.0,4439.0,539.0,12.1,30.0,0.7,492.0,11.1,151.0,3.4,1386.0,31.2,45.0,1.0,1490.0,33.6,305.0,6.9,1.0,0.0,674.0,15.2,18.0,0.4,394.0,8.9,0.0,0.0,635.0,14.3,2663.0,60.0,Center Joint Unified (Sacramento),Center Joint Unified,73237814.17,4139.54,17692.26,Unified,0.07234137126347373
600036.0,75283,34752830000000.0,Sacramento,Unified,KG,12,KG,12,Differentiated Assistance,City,16813.0,5605.0,11208.0,2986.0,17.8,77.0,0.5,3253.0,19.3,665.0,4.0,5475.0,32.6,233.0,1.4,2256.0,13.4,1832.0,10.9,36.0,0.2,2293.0,13.6,59.0,0.4,418.0,2.5,2.0,0.0,2143.0,12.7,9595.0,57.1,Natomas Unified (Sacramento),Natomas Unified,181298844.07,10356.91,17505.11,Unified,0.623360635556358
601332.0,76505,34765050000000.0,Sacramento,Unified,KG,12,KG,12,Differentiated Assistance,Suburban,41467.0,19365.0,22102.0,3612.0,8.7,164.0,0.4,5824.0,14.0,306.0,0.7,14439.0,34.8,503.0,1.2,13550.0,32.7,2306.0,5.6,763.0,1.8,9603.0,23.2,115.0,0.3,3532.0,8.5,18.0,0.0,4243.0,10.2,37243.0,89.8,Twin Rivers Unified (Sacramento),Twin Rivers Unified,472123740.14,22263.27,21206.4,Unified,0.8625745454284118
605190.0,67454,35674540000000.0,San Benito,Elementary,KG,8,KG,8,General Assistance,Rural,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,42.3,0.0,0.0,14.0,53.8,1.0,3.8,0.0,0.0,4.0,15.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.7,6.0,23.1,Bitterwater-Tully Elementary (San Benito),Bitterwater-Tully Elementary,485044.05,24.12,20109.62,Elementary,0.07794361525704804
608640.0,67462,35674620000000.0,San Benito,Elementary,KG,8,KG,8,General Assistance,Rural,19.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,52.6,0.0,0.0,8.0,42.1,1.0,5.3,0.0,0.0,2.0,10.5,0.0,0.0,5.0,26.3,0.0,0.0,5.0,26.3,9.0,47.4,Cienega Union Elementary (San Benito),Cienega Union Elementary,399944.63,16.72,23920.13,Elementary,0.13636363636363644
617340.0,67470,35674700000000.0,San Benito,Elementary,KG,8,KG,8,Differentiated Assistance,Town,6306.0,534.0,5772.0,62.0,1.0,23.0,0.4,125.0,2.0,53.0,0.8,5141.0,81.5,32.0,0.5,656.0,10.4,77.0,1.2,137.0,2.2,1784.0,28.3,11.0,0.2,140.0,2.2,611.0,9.7,900.0,14.3,3661.0,58.1,Hollister (San Benito),Hollister Elementary,89668870.24,5391.21,16632.42,Elementary,0.16968175975337632
618810.0,67488,35674880000000.0,San Benito,Elementary,KG,8,KG,8,General Assistance,Rural,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,75.0,0.0,0.0,0.0,0.0,1.0,25.0,0.0,0.0,4.0,100.0,Jefferson Elementary (San Benito),Jefferson Elementary,258083.03,2.83,91195.42,Elementary,0.41342756183745577
627480.0,67504,35675040000000.0,San Benito,Elementary,KG,8,KG,8,General Assistance,Rural,750.0,0.0,750.0,3.0,0.4,0.0,0.0,6.0,0.8,2.0,0.3,459.0,61.2,0.0,0.0,247.0,32.9,3.0,0.4,30.0,4.0,99.0,13.2,0.0,0.0,3.0,0.4,65.0,8.7,78.0,10.4,350.0,46.7,North County Joint Union Elementary (San Benito),North County Joint Union Elementary,10241085.24,718.68,14249.85,Elementary,0.043579896476874345
629770.0,67520,35675200000000.0,San Benito,Elementary,KG,8,KG,8,General Assistance,Rural,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,50.0,0.0,0.0,5.0,50.0,0.0,0.0,0.0,0.0,4.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,30.0,5.0,50.0,Panoche Elementary (San Benito),Panoche Elementary,278425.34,8.98,31005.05,Elementary,0.11358574610244984
634140.0,67538,35675380000000.0,San Benito,High,09,12,09,12,Differentiated Assistance,Town,3539.0,0.0,3539.0,15.0,0.4,11.0,0.3,51.0,1.4,42.0,1.2,2745.0,77.6,8.0,0.2,495.0,14.0,44.0,1.2,128.0,3.6,473.0,13.4,8.0,0.2,102.0,2.9,413.0,11.7,500.0,14.1,2263.0,63.9,San Benito High (San Benito),San Benito High,54052025.13,3226.76,16751.18,High School,0.09676579603069325
637650.0,67553,35675530000000.0,San Benito,Elementary,KG,8,KG,8,General Assistance,Rural,236.0,0.0,236.0,1.0,0.4,1.0,0.4,0.0,0.0,3.0,1.3,157.0,66.5,0.0,0.0,73.0,30.9,1.0,0.4,0.0,0.0,50.0,21.2,0.0,0.0,9.0,3.8,55.0,23.3,18.0,7.6,98.0,41.5,Southside Elementary (San Benito),Southside Elementary,2383755.34,205.84,11580.62,Elementary,0.14652157015157402
639690.0,67561,35675610000000.0,San Benito,Elementary,KG,8,KG,8,General Assistance,Rural,43.0,0.0,43.0,1.0,2.3,2.0,4.7,0.0,0.0,0.0,0.0,22.0,51.2,0.0,0.0,16.0,37.2,0.0,0.0,2.0,4.7,7.0,16.3,2.0,4.7,5.0,11.6,4.0,9.3,2.0,4.7,24.0,55.8,Tres Pinos Union Elementary (San Benito),Tres Pinos Union Elementary,822964.74,44.33,18564.51,Elementary,0.030002255808707384
642630.0,67579,35675790000000.0,San Benito,Elementary,KG,8,KG,8,General Assistance,Rural,23.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,65.2,0.0,0.0,8.0,34.8,0.0,0.0,0.0,0.0,6.0,26.1,0.0,0.0,2.0,8.7,0.0,0.0,2.0,8.7,11.0,47.8,Willow Grove Union Elementary (San Benito),Willow Grove Union Elementary,587639.64,19.93,29485.18,Elementary,0.154039136979428
691136.0,75259,35752590000000.0,San Benito,Unified,KG,12,KG,12,Differentiated Assistance,Rural,959.0,0.0,959.0,4.0,0.4,9.0,0.9,15.0,1.6,1.0,0.1,632.0,65.9,3.0,0.3,205.0,21.4,10.0,1.0,80.0,8.3,293.0,30.6,1.0,0.1,80.0,8.3,76.0,7.9,139.0,14.5,550.0,57.4,Aromas - San Juan Unified (San Benito),Aromas - San Juan Unified,17590243.03,895.29,19647.54,Unified,0.07116129969060309
601710.0,67587,36675870000000.0,San Bernardino,Elementary,KG,12,KG,6,Differentiated Assistance,Suburban,8348.0,712.0,7636.0,1537.0,18.4,29.0,0.3,62.0,0.7,31.0,0.4,5666.0,67.9,37.0,0.4,463.0,5.5,273.0,3.3,250.0,3.0,1344.0,16.1,235.0,2.8,189.0,2.3,0.0,0.0,1144.0,13.7,6657.0,79.7,Adelanto Elementary (San Bernardino),Adelanto Elementary,133954742.98,6848.84,19558.75,Elementary,0.2188925423867399
602160.0,67595,36675950000000.0,San Bernardino,Elementary,KG,8,KG,8,General Assistance,Suburban,5599.0,0.0,5599.0,247.0,4.4,2.0,0.0,553.0,9.9,84.0,1.5,2833.0,50.6,13.0,0.2,1543.0,27.6,293.0,5.2,31.0,0.6,338.0,6.0,28.0,0.5,125.0,2.2,0.0,0.0,648.0,11.6,1877.0,33.5,Alta Loma Elementary (San Bernardino),Alta Loma Elementary,82060879.09,5309.9,15454.32,Elementary,0.054445469782858504
604020.0,67611,36676110000000.0,San Bernardino,Unified,KG,12,KG,12,Differentiated Assistance,Town,6318.0,0.0,6318.0,1184.0,18.7,41.0,0.6,32.0,0.5,29.0,0.5,3587.0,56.8,52.0,0.8,989.0,15.7,402.0,6.4,2.0,0.0,558.0,8.8,75.0,1.2,209.0,3.3,0.0,0.0,954.0,15.1,4669.0,73.9,Barstow Unified (San Bernardino),Barstow Unified,97788044.18,5710.95,17122.9,Unified,0.10629580017335123
604230.0,67637,36676370000000.0,San Bernardino,Unified,KG,12,KG,12,Differentiated Assistance,Town,2132.0,0.0,2132.0,10.0,0.5,5.0,0.2,17.0,0.8,4.0,0.2,919.0,43.1,5.0,0.2,1062.0,49.8,110.0,5.2,0.0,0.0,290.0,13.6,8.0,0.4,201.0,9.4,0.0,0.0,284.0,13.3,1440.0,67.5,Bear Valley Unified (San Bernardino),Bear Valley Unified,36028032.3,1962.52,18358.05,Unified,0.08635835558363737
607950.0,67645,36676450000000.0,San Bernardino,Elementary,KG,8,KG,8,General Assistance,Suburban,4327.0,0.0,4327.0,490.0,11.3,2.0,0.0,331.0,7.6,75.0,1.7,2465.0,57.0,9.0,0.2,657.0,15.2,225.0,5.2,73.0,1.7,539.0,12.5,20.0,0.5,101.0,2.3,0.0,0.0,691.0,16.0,3139.0,72.5,Central Elementary (San Bernardino),Central Elementary,67298153.26,4053.44,16602.73,Elementary,0.06748835556959026
608160.0,67652,36676520000000.0,San Bernardino,High,09,12,09,12,Differentiated Assistance,Suburban,22628.0,0.0,22628.0,1728.0,7.6,91.0,0.4,1669.0,7.4,517.0,2.3,14664.0,64.8,95.0,0.4,3032.0,13.4,611.0,2.7,221.0,1.0,1930.0,8.5,113.0,0.5,890.0,3.9,0.0,0.0,3173.0,14.0,14927.0,66.0,Chaffey Joint Union High (San Bernardino),Chaffey Joint Union High,392935684.17,20797.02,18893.85,High School,0.08804049810982532
608460.0,67678,36676780000000.0,San Bernardino,Unified,KG,12,KG,12,Differentiated Assistance,Suburban,26473.0,960.0,25513.0,991.0,3.7,32.0,0.1,5585.0,21.1,1262.0,4.8,14521.0,54.9,69.0,0.3,2909.0,11.0,823.0,3.1,281.0,1.1,2711.0,10.2,122.0,0.5,1589.0,6.0,0.0,0.0,3294.0,12.4,13566.0,51.2,Chino Valley Unified (San Bernardino),Chino Valley Unified,395612124.15,24044.85,16453.09,Unified,0.10098420243836005
609390.0,67686,36676860000000.0,San Bernardino,Unified,KG,12,KG,12,Differentiated Assistance,Suburban,18912.0,0.0,18912.0,964.0,5.1,32.0,0.2,197.0,1.0,101.0,0.5,16644.0,88.0,30.0,0.2,786.0,4.2,158.0,0.8,0.0,0.0,3421.0,18.1,125.0,0.7,1437.0,7.6,0.0,0.0,2685.0,14.2,16247.0,85.9,Colton Joint Unified (San Bernardino),Colton Joint Unified,385560645.85,17475.91,22062.41,Unified,0.08217540603035837
616300.0,67694,36676940000000.0,San Bernardino,Elementary,KG,8,KG,8,Differentiated Assistance,Suburban,2296.0,0.0,2296.0,356.0,15.5,5.0,0.2,73.0,3.2,32.0,1.4,1587.0,69.1,18.0,0.8,154.0,6.7,71.0,3.1,0.0,0.0,255.0,11.1,15.0,0.7,108.0,4.7,0.0,0.0,301.0,13.1,1815.0,79.1,Cucamonga Elementary (San Bernardino),Cucamonga Elementary,53155591.94,2179.45,24389.45,Elementary,0.053476794604143334
612960.0,67702,36677020000000.0,San Bernardino,Elementary,KG,8,KG,8,General Assistance,Suburban,13599.0,0.0,13599.0,1132.0,8.3,33.0,0.2,2396.0,17.6,539.0,4.0,5941.0,43.7,29.0,0.2,2356.0,17.3,772.0,5.7,401.0,2.9,1334.0,9.8,46.0,0.3,1056.0,7.8,0.0,0.0,1700.0,12.5,4397.0,32.3,Etiwanda Elementary (San Bernardino),Etiwanda Elementary,213748904.64,13006.28,16434.28,Elementary,0.04557183145372845
613920.0,67710,36677100000000.0,San Bernardino,Unified,KG,12,KG,12,Differentiated Assistance,Suburban,33410.0,205.0,33205.0,1667.0,5.0,36.0,0.1,653.0,2.0,383.0,1.1,28871.0,86.4,72.0,0.2,1328.0,4.0,399.0,1.2,1.0,0.0,8302.0,24.8,213.0,0.6,419.0,1.3,0.0,0.0,4263.0,12.8,27677.0,82.8,Fontana Unified (San Bernardino),Fontana Unified,618067404.21,31215.39,19800.09,Unified,0.07030538461957389
616860.0,67736,36677360000000.0,San Bernardino,Elementary,KG,12,KG,6,General Assistance,Town,7311.0,6611.0,700.0,342.0,4.7,25.0,0.3,267.0,3.7,85.0,1.2,3908.0,53.5,21.0,0.3,2212.0,30.3,404.0,5.5,47.0,0.6,372.0,5.1,27.0,0.4,199.0,2.7,0.0,0.0,968.0,13.2,3817.0,52.2,Helendale Elementary (San Bernardino),Helendale Elementary,10515162.59,646.8,16257.21,Elementary,10.303339517625233
625860.0,67777,36677770000000.0,San Bernardino,Unified,KG,12,KG,12,Differentiated Assistance,Town,7359.0,0.0,7359.0,586.0,8.0,48.0,0.7,85.0,1.2,85.0,1.2,2795.0,38.0,72.0,1.0,3352.0,45.5,263.0,3.6,73.0,1.0,274.0,3.7,50.0,0.7,256.0,3.5,0.0,0.0,1218.0,16.6,4726.0,64.2,Morongo Unified (San Bernardino),Morongo Unified,137282530.25,6588.84,20835.61,Unified,0.11688855701458828
626220.0,67785,36677850000000.0,San Bernardino,Elementary,KG,8,KG,8,Differentiated Assistance,City,3156.0,0.0,3156.0,262.0,8.3,3.0,0.1,435.0,13.8,165.0,5.2,1929.0,61.1,7.0,0.2,272.0,8.6,63.0,2.0,20.0,0.6,522.0,16.5,22.0,0.7,101.0,3.2,0.0,0.0,332.0,10.5,1804.0,57.2,Mountain View Elementary (San Bernardino),Mountain View Elementary,45212819.16,2970.24,15221.94,Elementary,0.06254040077569498
626340.0,67793,36677930000000.0,San Bernardino,Elementary,KG,8,KG,8,General Assistance,Rural,97.0,0.0,97.0,0.0,0.0,1.0,1.0,5.0,5.2,0.0,0.0,37.0,38.1,0.0,0.0,51.0,52.6,3.0,3.1,0.0,0.0,2.0,2.1,0.0,0.0,4.0,4.1,0.0,0.0,18.0,18.6,27.0,27.8,Mt. Baldy Joint Elementary (San Bernardino),Mt. Baldy Joint Elementary,1638968.05,93.61,17508.47,Elementary,0.03621407969234057
626760.0,67801,36678010000000.0,San Bernardino,Unified,KG,12,KG,12,Differentiated Assistance,Town,930.0,0.0,930.0,36.0,3.9,112.0,12.0,8.0,0.9,3.0,0.3,321.0,34.5,2.0,0.2,397.0,42.7,46.0,4.9,5.0,0.5,1.0,0.1,13.0,1.4,74.0,8.0,0.0,0.0,155.0,16.7,754.0,81.1,Needles Unified (San Bernardino),Needles Unified,19025477.8,858.16,22170.08,Unified,0.08371399272862873
